Mod:Item:MetaData, Localized Name
ancientspellcraft:ancient_spellcraft_scroll:193, Conjure Water卷轴
ancientspellcraft:ancient_spellcraft_scroll:194, Conjure Shield卷轴
ancientspellcraft:ancient_spellcraft_scroll:195, Drought卷轴
ancientspellcraft:ancient_spellcraft_scroll:196, Will o' Wisp卷轴
ancientspellcraft:ancient_spellcraft_scroll:197, Nature's Sprout卷轴
ancientspellcraft:ancient_spellcraft_scroll:198, Igloo卷轴
ancientspellcraft:ancient_spellcraft_scroll:199, Ice Tower卷轴
ancientspellcraft:ancient_spellcraft_scroll:200, Ice Workbench卷轴
ancientspellcraft:ancient_spellcraft_scroll:201, Snow Block卷轴
ancientspellcraft:ancient_spellcraft_scroll:202, Curse Armor卷轴
ancientspellcraft:ancient_spellcraft_scroll:203, Dispel Item Curse卷轴
ancientspellcraft:ancient_spellcraft_scroll:204, Channel Power卷轴
ancientspellcraft:ancient_spellcraft_scroll:205, Zombification卷轴
ancientspellcraft:ancient_spellcraft_scroll:206, Cure Zombie卷轴
ancientspellcraft:ancient_spellcraft_scroll:207, Raise Skeleton Mage卷轴
ancientspellcraft:ancient_spellcraft_scroll:208, Unholy Alliance卷轴
ancientspellcraft:ancient_spellcraft_scroll:209, Transportation Portal卷轴
ancientspellcraft:ancient_spellcraft_scroll:210, Heart of Healing卷轴
ancientspellcraft:ancient_spellcraft_scroll:211, Martyr卷轴
ancientspellcraft:ancient_spellcraft_scroll:212, Aquatic Agility卷轴
ancientspellcraft:ancient_spellcraft_scroll:213, Lava Vision卷轴
ancientspellcraft:ancient_spellcraft_scroll:214, Magma Strider卷轴
ancientspellcraft:ancient_spellcraft_scroll:215, Summon Anchor卷轴
ancientspellcraft:ancient_spellcraft_scroll:216, Call Of The Pack卷轴
ancientspellcraft:ancient_spellcraft_scroll:217, Spirit Ward卷轴
ancientspellcraft:ancient_spellcraft_scroll:218, Blockweaving卷轴
ancientspellcraft:ancient_spellcraft_scroll:219, Cryostasis卷轴
ancientspellcraft:ancient_spellcraft_scroll:220, Arcane Magnetism卷轴
ancientspellcraft:ancient_spellcraft_scroll:221, Conduit卷轴
ancientspellcraft:ancient_spellcraft_scroll:222, Summon Spirit Bear卷轴
ancientspellcraft:ancient_spellcraft_scroll:223, Summon Boat卷轴
ancientspellcraft:ancient_spellcraft_scroll:224, Conjure Shadow Blade卷轴
ancientspellcraft:ancient_spellcraft_scroll:225, Magelight卷轴
ancientspellcraft:ancient_spellcraft_scroll:226, Candlelight卷轴
ancientspellcraft:ancient_spellcraft_scroll:227, Chant of Celerity卷轴
ancientspellcraft:ancient_spellcraft_scroll:228, Dispel Lesser Magic卷轴
ancientspellcraft:ancient_spellcraft_scroll:229, Dispel Greater Magic卷轴
ancientspellcraft:ancient_spellcraft_scroll:230, Conjure Fishing Rod卷轴
ancientspellcraft:ancient_spellcraft_scroll:231, Curse Ward卷轴
ancientspellcraft:ancient_spellcraft_scroll:232, Arcane Beam卷轴
ancientspellcraft:ancient_spellcraft_scroll:233, Ice Shield卷轴
ancientspellcraft:ancient_spellcraft_scroll:234, Curse of Death卷轴
ancientspellcraft:ancient_spellcraft_scroll:235, Attire Alteration卷轴
ancientspellcraft:ancient_spellcraft_scroll:236, Time Knot卷轴
ancientspellcraft:ancient_spellcraft_scroll:237, Temporal Casualty卷轴
ancientspellcraft:ancient_spellcraft_scroll:239, Eye of The Storm卷轴
ancientspellcraft:ancient_spellcraft_scroll:240, Feather Fall卷轴
ancientspellcraft:ancient_spellcraft_scroll:241, Water Walking卷轴
ancientspellcraft:ancient_spellcraft_scroll:242, Arcane Augmentation卷轴
ancientspellcraft:ancient_spellcraft_scroll:243, Intensifying Focus卷轴
ancientspellcraft:ancient_spellcraft_scroll:244, Continuity Charm卷轴
ancientspellcraft:ancient_spellcraft_scroll:245, Projectile Ward卷轴
ancientspellcraft:ancient_spellcraft_scroll:246, Bulwark卷轴
ancientspellcraft:ancient_spellcraft_scroll:247, Arcane Aegis卷轴
ancientspellcraft:ancient_spellcraft_scroll:248, Forcefend卷轴
ancientspellcraft:ancient_spellcraft_scroll:249, Skull Sentinel卷轴
ancientspellcraft:ancient_spellcraft_scroll:250, Silencing Sigil卷轴
ancientspellcraft:ancient_spellcraft_scroll:251, Anti-magic Field卷轴
ancientspellcraft:ancient_spellcraft_scroll:252, Fire Ant Swarm卷轴
ancientspellcraft:ancient_spellcraft_scroll:253, Transference卷轴
ancientspellcraft:ancient_spellcraft_scroll:254, Firewall卷轴
ancientspellcraft:ancient_spellcraft_scroll:255, Harvest卷轴
ancientspellcraft:ancient_spellcraft_scroll:256, Aspect of the Hunter卷轴
ancientspellcraft:ancient_spellcraft_scroll:257, Static Charge卷轴
ancientspellcraft:ancient_spellcraft_scroll:258, Pyrokinesis卷轴
ancientspellcraft:ancient_spellcraft_scroll:259, Conflagration卷轴
ancientspellcraft:ancient_spellcraft_scroll:260, Pocket Dimension卷轴
ancientspellcraft:ancient_spellcraft_scroll:261, Frost Nova卷轴
ancientspellcraft:ancient_spellcraft_scroll:262, Regrowth卷轴
ancientspellcraft:ancient_spellcraft_scroll:264, Stone Punch卷轴
ancientspellcraft:ancient_spellcraft_scroll:265, Stone Fist卷轴
ancientspellcraft:ancient_spellcraft_scroll:266, Eagle Eye卷轴
ancientspellcraft:ancient_spellcraft_scroll:267, Sacred Mace卷轴
ancientspellcraft:ancient_spellcraft_scroll:268, Bubble Head卷轴
ancientspellcraft:ancient_spellcraft_scroll:269, Prismatic Spray卷轴
ancientspellcraft:ancient_spellcraft_scroll:270, Covenant卷轴
ancientspellcraft:ancient_spellcraft_scroll:271, Mana Vortex卷轴
ancientspellcraft:ancient_spellcraft_scroll:272, Flint Shard卷轴
ancientspellcraft:ancient_spellcraft_scroll:273, Farsight卷轴
ancientspellcraft:ancient_spellcraft_scroll:274, Crystal Mine卷轴
ancientspellcraft:ancient_spellcraft_scroll:275, Puppet Master卷轴
ancientspellcraft:ancient_spellcraft_scroll:276, Summon Skeleton Horse卷轴
ancientspellcraft:ancient_spellcraft_scroll:277, Horse Whistle卷轴
ancientspellcraft:ancient_spellcraft_scroll:278, Living Comet卷轴
ancientspellcraft:ancient_spellcraft_scroll:279, Suppression卷轴
ancientspellcraft:ancient_spellcraft_scroll:280, Might and Magic卷轴
ancientspellcraft:ancient_spellcraft_scroll:281, Channel Effect卷轴
ancientspellcraft:ancient_spellcraft_scroll:282, Contingency - Fire卷轴
ancientspellcraft:ancient_spellcraft_scroll:283, Contingency - Fall卷轴
ancientspellcraft:ancient_spellcraft_scroll:284, Contingency - Damage卷轴
ancientspellcraft:ancient_spellcraft_scroll:285, Contingency - Critical Health卷轴
ancientspellcraft:ancient_spellcraft_scroll:286, Contingency - Death卷轴
ancientspellcraft:ancient_spellcraft_scroll:287, Contingency - Drowning卷轴
ancientspellcraft:ancient_spellcraft_scroll:288, Contingency - Hostile Spellcast卷轴
ancientspellcraft:ancient_spellcraft_scroll:289, Contingency - Immobility卷轴
ancientspellcraft:ancient_spellcraft_scroll:290, Metamagic - Projectile卷轴
ancientspellcraft:ancient_spellcraft_scroll:291, Wizard Shield卷轴
ancientspellcraft:ancient_spellcraft_scroll:292, Armageddon卷轴
ancientspellcraft:ancient_spellcraft_scroll:293, Fimbulwinter卷轴
ancientspellcraft:ancient_spellcraft_scroll:294, Shrink Self卷轴
ancientspellcraft:ancient_spellcraft_scroll:295, Grow Self卷轴
ancientspellcraft:ancient_spellcraft_scroll:296, Mass Shrink卷轴
ancientspellcraft:ancient_spellcraft_scroll:297, Mass Growth卷轴
ancientspellcraft:ancient_spellcraft_scroll:298, Permashrink卷轴
ancientspellcraft:ancient_spellcraft_scroll:299, Permagrowth卷轴
ancientspellcraft:ancient_spellcraft_scroll:301, Astral Projection卷轴
ancientspellcraft:ancient_spellcraft_scroll:302, Dimensional Anchor卷轴
ancientspellcraft:ancient_spellcraft_scroll:303, Conjure Lesser Sentry卷轴
ancientspellcraft:ancient_spellcraft_scroll:304, Conjure Greater Sentry卷轴
ancientspellcraft:ancient_spellcraft_scroll:305, Fairy Ring卷轴
ancientspellcraft:ancient_spellcraft_scroll:306, Mushroom Forest卷轴
ancientspellcraft:ancient_spellcraft_scroll:307, Quicksand Ring卷轴
ancientspellcraft:ancient_spellcraft_scroll:308, Summon Quicksand卷轴
ancientspellcraft:ancient_spellcraft_scroll:309, Wild Sporeling卷轴
ancientspellcraft:ancient_spellcraft_scroll:310, Sporeling's Aid卷轴
ancientspellcraft:ancient_spellcraft_scroll:311, Weakness卷轴
ancientspellcraft:ancient_spellcraft_scroll:312, Conjure Shovel卷轴
ancientspellcraft:ancient_spellcraft_scroll:313, Ice Cream卷轴
ancientspellcraft:ancient_spellcraft_scroll:314, Burrow卷轴
ancientspellcraft:ancient_spellcraft_scroll:315, Magma Shell卷轴
ancientspellcraft:ancient_spellcraft_scroll:316, Summon Fire Ant卷轴
ancientspellcraft:ancient_spellcraft_scroll:317, Summon Spider卷轴
ancientspellcraft:ancient_spellcraft_scroll:318, Soul Scorch卷轴
ancientspellcraft:ancient_spellcraft_scroll:319, Swamp卷轴
ancientspellcraft:ancient_spellcraft_scroll:320, Magma Wall卷轴
ancientspellcraft:ancient_spellcraft_scroll:321, Molten Earth卷轴
ancientspellcraft:ancient_spellcraft_scroll:322, Animate Item卷轴
ancientspellcraft:ancient_spellcraft_scroll:323, Animate Weapon卷轴
ancientspellcraft:ancient_spellcraft_scroll:324, Spectral Army卷轴
ancientspellcraft:ancient_spellcraft_scroll:325, Wall of Dirt卷轴
ancientspellcraft:ancient_spellcraft_scroll:326, Wind Blast卷轴
ancientspellcraft:ancient_spellcraft_scroll:327, Healing Sigil卷轴
ancientspellcraft:ancient_spellcraft_scroll:328, Cauterize卷轴
ancientspellcraft:ancient_spellcraft_scroll:329, Metabolism Overdrive卷轴
ancientspellcraft:ancient_spellcraft_scroll:357, Turn Undead卷轴
ancientspellcraft:ancient_spellcraft_scroll:358, Reveal Undead卷轴
ancientspellcraft:ancient_spellcraft_scroll:359, Singe卷轴
ancientspellcraft:ancient_spellcraft_scroll:360, Hunger卷轴
ancientspellcraft:ancient_spellcraft_scroll:361, Power Siphon卷轴
ancientspellcraft:ancient_spellcraft_scroll:362, Starve卷轴
ancientspellcraft:ancient_spellcraft_scroll:363, Empowering Link卷轴
ancientspellcraft:ancient_spellcraft_scroll:364, Withdraw Life卷轴
ancientspellcraft:ancient_spellcraft_scroll:365, Beanstalk卷轴
ancientspellcraft:ancient_spellcraft_scroll:366, Conjure Lava卷轴
ancientspellcraft:ancient_spellcraft_scroll:367, Lily Pad卷轴
ancientspellcraft:ancient_spellcraft_scroll:368, Mass Pyrokinesis卷轴
ancientspellcraft:ancient_spellcraft_scroll:369, Fluorescence卷轴
ancientspellcraft:ancient_spellcraft_scroll:370, Spring Charge卷轴
ancientspellcraft:ancient_spellcraft_scroll:371, Master Bolt卷轴
ancientspellcraft:ancient_spellcraft_scroll:372, Lightning Wall卷轴
ancientspellcraft:ancient_spellcraft_scroll:373, Static Dome卷轴
ancientspellcraft:ancient_spellcraft_scroll:374, Electrify卷轴
ancientspellcraft:ancient_spellcraft_scroll:375, Shock Zone卷轴
ancientspellcraft:ancient_spellcraft_scroll:376, Force Strike卷轴
ancientspellcraft:ancient_spellcraft_scroll:377, Corpse Bomb卷轴
ancientspellcraft:ancient_spellcraft_scroll:378, Curse Of Umbra卷轴
ancientspellcraft:ancient_spellcraft_scroll:379, Curse Of Gills卷轴
ancientspellcraft:ancient_spellcraft_scroll:380, Cursed Touch卷轴
ancientspellcraft:ancient_spellcraft_scroll:381, Sufferance卷轴
ancientspellcraft:ancient_spellcraft_scroll:382, Death Mark卷轴
ancientspellcraft:enchanted_name_tag, Biome Tag
ancientspellcraft:wizard_hat_ancient, Ancient Wizard Hat
ancientspellcraft:battlemage_sword_novice, Spell Dagger
ancientspellcraft:battlemage_sword_apprentice, Spell Dirk
ancientspellcraft:battlemage_sword_advanced, Spell Sword
ancientspellcraft:battlemage_sword_master, Spell Blade
ancientspellcraft:battlemage_shield, Runic Shield
ancientspellcraft:runic_hammer, Runic Hammer
ancientspellcraft:devoritium_ingot, Devoritium Ingot
ancientspellcraft:devoritium_nugget, Devoritium Nugget
ancientspellcraft:devoritium_sword, Devoritium Sword
ancientspellcraft:devoritium_axe, Devoritium Axe
ancientspellcraft:devoritium_arrow, Devoritium Arrow
ancientspellcraft:devoritium_bomb, Devoritium Bomb
ancientspellcraft:devoritium_door, Devoritium Door
ancientspellcraft:devoritium_chestplate, Devoritium Chestplate
ancientspellcraft:devoritium_scimitar, The Spellslayer
ancientspellcraft:devoritium_shield, Devoritium Shield
ancientspellcraft:magic_shield, Spellbreaker
ancientspellcraft:ring_poison_arrow, Ring of Poisoning Shots
ancientspellcraft:ring_power, Ring of Power
ancientspellcraft:ring_prismarine, Prismarine Ring
ancientspellcraft:ring_mana_transfer, Ring of Dagorim
ancientspellcraft:ring_mana_lesser, Lesser Ring of Mana
ancientspellcraft:ring_protector, Ring of the Protector
ancientspellcraft:ring_lily_flower, Lily Ring
ancientspellcraft:ring_mana_cost, Crystal Ring
ancientspellcraft:ring_charge, Ring of Charge
ancientspellcraft:ring_solid_air, Solid Air Ring
ancientspellcraft:ring_lodestone, Lodestone Ring
ancientspellcraft:ring_berserker, Ring of The Berserker
ancientspellcraft:ring_blast, Blasting Ring
ancientspellcraft:ring_range, Loop of Reach
ancientspellcraft:ring_duration, Permanence Ring
ancientspellcraft:ring_focus_crystal, Focus Crystal Ring
ancientspellcraft:ring_unbinding, Ring of Unbinding
ancientspellcraft:ring_disenchanter, Ring of the Disenchanter
ancientspellcraft:ring_quicksand, Ring of Mud
ancientspellcraft:ring_mana_greater, Greater Ring of Mana
ancientspellcraft:ring_devotion, Ring of Devotion
ancientspellcraft:ring_withdraw_life, Ring of the Overlord
ancientspellcraft:ring_cloudwalker, Cloudwalker's Ring
ancientspellcraft:ring_spirit_ward, Banished Soul Ring
ancientspellcraft:ring_kinetic, Kinetic Ring
ancientspellcraft:ring_griefing, Ring of Griefing
ancientspellcraft:ring_metamagic_preserve, Ring of Potent Seal
ancientspellcraft:ring_rare_scroll, Seal of the Scrollmaster
ancientspellcraft:ring_absorb_crystal, Ring of Compression
ancientspellcraft:ring_chaos_blast_multitarget, Chaos Gem Ring
ancientspellcraft:ring_of_force, Ring of Force
ancientspellcraft:ring_life_drain, Gravemir's Grimfeast Ring
ancientspellcraft:ring_undeath, Ring of Undeath
ancientspellcraft:ring_eternal_contingency, Ring of Eternal Contingency
ancientspellcraft:ring_shivering, Shivering
ancientspellcraft:ring_permanent_shrinkage, Ring of the Fairies
ancientspellcraft:ring_permanent_growth, Ring of the Colossus
ancientspellcraft:amulet_mana, Crystal Pendant
ancientspellcraft:amulet_rabbit, Rabbit Foot Amulet
ancientspellcraft:amulet_elemental_offense, Socketed Pendant
ancientspellcraft:amulet_poison_resistance, Bezoar Stone Pendant
ancientspellcraft:amulet_power, Amulet of Power
ancientspellcraft:amulet_persistence, Amulet of Persistence
ancientspellcraft:amulet_healing_mushroom, Amber Mushroom Amulet
ancientspellcraft:amulet_shield, Amulet of Shielding
ancientspellcraft:amulet_imbued_marble, Imbued Marble
ancientspellcraft:amulet_oakflesh, Oaken Talisman
ancientspellcraft:amulet_inspiration, Amulet of Inspiration
ancientspellcraft:amulet_domus, Domus Amulet
ancientspellcraft:amulet_searing_skin, Amulet of Searing Skin
ancientspellcraft:amulet_cursed_mirror, Cursed Mirror
ancientspellcraft:amulet_absorb_potion, Amulet of Vile Attunement
ancientspellcraft:amulet_spellbinding, Amulet of Spellbinding
ancientspellcraft:amulet_cursed_pendant, Cursed Pendant
ancientspellcraft:amulet_elemental_defense, Pendant of Elemental Defense
ancientspellcraft:amulet_curse_ward, Curse Ward
ancientspellcraft:amulet_pendant_of_eternity, Pendant of Eternity
ancientspellcraft:amulet_time_knot, Eye of Foresight
ancientspellcraft:amulet_arcane_catalyst, Amulet of Arcane Catalyst
ancientspellcraft:amulet_elemental_aura, Amulet of Elemental Aura
ancientspellcraft:amulet_time_slow, Kairos' Momentous Medallion
ancientspellcraft:charm_mana_flask, Everfull Flask of Mana
ancientspellcraft:charm_ice_cream, Frozen Tome of the Popsicle Prestidigitator
ancientspellcraft:charm_wild_catalyst, Wild Catalyst
ancientspellcraft:charm_sentinel_eye, Sentinel Eye
ancientspellcraft:charm_transcribing_tome, Tome of Transcribing
ancientspellcraft:charm_mana_orb, Tranquil Crystal Orb
ancientspellcraft:charm_seed_bag, Enchanted Seed Bag
ancientspellcraft:charm_wizard_tankard, Wizard's Tankard
ancientspellcraft:charm_enchanted_needle, Enchanted Needle
ancientspellcraft:charm_bucket_coal, Bottomless Coal Bucket
ancientspellcraft:cornucopia, Cornucopia
ancientspellcraft:charm_gold_bag, Everfull Bag of Gold
ancientspellcraft:charm_quicksand_walker, Druid's Boots
ancientspellcraft:charm_magic_light, Phial of The Eternal Flame
ancientspellcraft:charm_burrow, Gaia's Heart
ancientspellcraft:charm_hoarders_orb, Hoarder's Orb
ancientspellcraft:charm_metamagic_amplifier, Metamagic Amplifier
ancientspellcraft:charm_majestic_mana, Majestic Mana Charm
ancientspellcraft:charm_plunderers_mark, Plunderer's Mark
ancientspellcraft:charm_wizard_ale, Keg of Legendary Ale
ancientspellcraft:charm_potion_kit, Potion Kit
ancientspellcraft:charm_crystal_sickle, Crystal Sickle
ancientspellcraft:charm_focus_stone, Focus Stone
ancientspellcraft:artefact_pensive, Pensive
ancientspellcraft:charm_knowledge_orb, Orb of Knowledge
ancientspellcraft:charm_power_orb, Orb of Power
ancientspellcraft:charm_progression_orb, Orb of Progression
ancientspellcraft:charm_suppression_orb, Orb of Suppression
ancientspellcraft:charm_lightning_orb, Orb of the Thundering Skies
